id,carat,cut,color,clarity,depth,table,x,y,z,price
18654,1.67,Very Good,F,SI1,62.7,59.0,7.51,7.54,4.72,11776
67825,0.7,Ideal,I,VS1,61.2,58.0,5.68,5.75,3.5,2167
147588,0.42,Premium,G,VVS2,61.4,57.0,4.81,4.77,2.94,1103
189364,0.4,Ideal,D,VS2,61.1,54.0,4.79,4.82,2.94,774
29660,0.3,Very Good,G,VVS1,63.2,57.0,4.28,4.25,2.7,1013
149747,0.31,Ideal,D,VS2,61.8,57.0,4.31,4.36,2.68,734
188414,1.01,Ideal,F,VS2,61.4,58.0,6.43,6.47,3.96,7648
98043,1.07,Ideal,F,SI1,61.7,57.0,6.59,6.56,4.05,5264
19106,0.9,Premium,F,SI1,62.1,59.0,6.15,6.18,3.83,3509
129975,1.01,Very Good,F,SI1,63.2,57.0,6.39,6.35,4.02,5491
3433,0.7,Very Good,I,VS1,62.6,59.0,5.64,5.67,3.54,2438
154425,0.55,Very Good,D,SI2,61.7,57.0,5.28,5.3,3.27,1291
138650,0.5,Good,F,SI1,63.8,59.0,5.05,5.08,3.23,1197
97641,0.9,Premium,H,VS1,61.5,60.0,6.17,6.14,3.78,3975
69636,0.32,Good,H,SI1,63.9,55.0,4.37,4.34,2.78,647
80626,0.32,Ideal,I,IF,61.5,56.0,4.4,4.43,2.72,866
75628,1.35,Very Good,E,VS2,62.2,58.0,7.05,7.0,4.37,10215
100571,1.01,Premium,G,SI1,60.3,58.0,6.52,6.45,3.92,4808
91332,1.51,Ideal,I,SI1,59.5,56.0,7.48,7.51,4.46,9254
55945,1.01,Ideal,F,VS2,62.0,55.0,6.48,6.43,3.99,6441
39546,0.32,Ideal,G,SI1,63.0,56.0,4.36,4.31,2.72,612
93229,0.46,Very Good,E,VS2,63.4,55.0,4.9,4.83,3.09,1238
114382,0.37,Ideal,D,VS2,61.7,55.0,4.6,4.63,2.85,1073
122790,0.77,Very Good,H,VS1,60.4,57.0,5.9,5.95,3.57,2959
25578,1.04,Ideal,G,SI1,62.0,56.0,6.46,6.48,4.01,5140
68147,0.52,Premium,G,VS1,62.7,60.0,5.17,5.11,3.22,1815
88131,0.71,Ideal,G,VS1,60.7,57.0,5.82,5.8,3.53,2964
33402,1.07,Ideal,F,VS2,61.2,57.0,6.6,6.65,4.05,6692
54485,1.09,Ideal,D,SI2,61.1,55.0,6.58,6.62,4.03,5154
42739,1.07,Premium,H,VS2,62.2,58.0,6.54,6.51,4.06,5259
175513,0.37,Ideal,G,VS1,61.9,55.0,4.63,4.68,2.88,696
9109,0.31,Very Good,I,VS2,62.3,57.0,4.36,4.38,2.72,435
147787,1.04,Very Good,F,SI2,63.7,57.0,6.37,6.39,4.07,4615
29000,1.03,Premium,H,VS2,62.5,61.0,6.43,6.4,4.01,5302
10859,0.3,Very Good,I,VS1,61.9,59.0,4.28,4.31,2.66,442
188530,2.01,Very Good,I,SI1,62.9,57.0,8.03,7.93,5.03,13462
66163,0.41,Ideal,F,VVS2,59.8,56.0,4.85,4.82,2.89,1192
63124,1.01,Good,D,SI1,62.2,57.0,6.39,6.41,3.98,5055
56393,0.57,Ideal,G,VS2,61.6,54.0,5.33,5.35,3.29,1608
74510,0.32,Premium,I,SI1,61.4,59.0,4.42,4.4,2.7,574
147824,0.32,Very Good,G,SI2,62.3,57.0,4.38,4.34,2.71,480
167515,0.72,Ideal,H,VVS2,62.0,55.0,5.74,5.77,3.57,3002
85432,0.46,Good,F,VS1,62.2,62.0,4.81,4.87,3.0,1220
140473,1.05,Very Good,E,SI2,63.5,57.0,6.51,6.48,4.12,4290
162443,0.52,Ideal,D,SI2,62.4,56.0,5.18,5.16,3.23,1268
3149,1.16,Very Good,G,VVS1,61.2,57.0,6.75,6.83,4.16,10267
160935,0.52,Ideal,D,VS2,61.5,57.0,5.12,5.15,3.17,1723
111013,0.4,Premium,I,VVS1,60.7,58.0,4.75,4.79,2.89,855
101362,1.01,Premium,D,VS2,61.8,58.0,6.45,6.41,3.98,7766
71222,0.44,Premium,G,VVS2,60.7,59.0,4.99,4.95,3.02,1232
113377,1.0,Premium,F,SI1,62.4,58.0,6.37,6.32,3.96,5093
176677,0.3,Good,H,SI1,63.3,56.0,4.27,4.29,2.71,421
7342,0.3,Ideal,E,VVS1,62.0,57.0,4.33,4.31,2.68,1114
166041,1.49,Premium,D,SI1,59.0,58.0,7.45,7.49,4.4,10826
8730,0.9,Good,F,SI1,63.6,58.0,6.07,6.1,3.87,3299
161344,0.3,Ideal,E,VVS2,61.9,57.0,4.31,4.33,2.67,789
148547,1.0,Premium,E,SI1,62.7,60.0,6.43,6.38,4.0,5300
75909,0.9,Very Good,H,VS2,62.4,58.0,6.13,6.16,3.83,4355
81682,0.31,Ideal,G,VVS1,61.7,56.0,4.31,4.34,2.67,751
122473,1.52,Premium,H,VS1,61.7,56.0,7.33,7.39,4.55,11780
119371,1.07,Ideal,G,VS2,61.6,55.0,6.61,6.57,4.06,7416
190347,0.72,Ideal,F,SI2,61.8,56.0,5.73,5.75,3.55,2262
60376,0.33,Premium,H,VS2,61.8,59.0,4.43,4.39,2.73,628
141985,0.55,Ideal,G,SI1,61.6,57.0,5.23,5.29,3.24,1169
113351,0.3,Ideal,G,VS2,62.2,54.0,4.3,4.32,2.68,565
25215,0.58,Ideal,E,VS2,62.1,56.0,5.34,5.36,3.32,1819
82313,0.51,Ideal,D,VS2,62.2,55.0,5.14,5.11,3.18,1882
79546,0.31,Ideal,G,IF,61.2,56.0,4.37,4.4,2.68,863
98233,0.74,Very Good,E,VS2,62.5,59.0,5.75,5.8,3.61,3307
174524,0.34,Ideal,E,VS2,61.0,57.0,4.51,4.5,2.74,744
81050,0.4,Very Good,E,VS1,63.4,57.0,4.71,4.66,2.97,850
137826,1.68,Ideal,G,VS2,60.4,57.0,7.68,7.73,4.65,16092
192353,0.32,Ideal,E,VVS1,61.9,55.0,4.4,4.42,2.73,815
20063,1.01,Very Good,H,SI1,62.9,59.0,6.35,6.38,4.01,4859
137378,2.26,Good,G,SI1,61.1,61.0,8.4,8.45,5.15,18625
129451,1.02,Very Good,G,SI1,63.1,57.0,6.36,6.4,4.02,5005
141306,0.3,Ideal,F,VS1,62.4,56.0,4.25,4.26,2.66,661
149969,0.9,Ideal,J,SI2,61.3,56.0,6.21,6.26,3.83,3126
24274,0.41,Very Good,F,SI1,60.3,56.0,4.85,4.82,2.91,827
168372,0.3,Ideal,G,VVS2,62.4,53.0,4.27,4.3,2.67,664
16934,1.0,Good,G,VS2,63.1,58.0,6.31,6.37,4.01,5407
22816,1.01,Premium,G,SI2,62.5,61.0,6.41,6.39,3.99,4682
154638,1.01,Very Good,F,SI1,58.6,61.0,6.65,6.68,3.89,5769
46467,0.51,Ideal,D,VS1,62.2,55.0,5.09,5.14,3.18,1867
164738,1.06,Ideal,H,SI2,61.3,57.0,6.54,6.57,4.01,4042
187859,1.1,Ideal,I,SI1,59.4,57.0,6.74,6.77,4.01,4853
125151,0.31,Ideal,H,SI1,61.9,56.0,4.34,4.36,2.69,464
123576,0.53,Ideal,G,VVS1,62.2,57.0,5.17,5.19,3.23,1976
39325,1.01,Premium,E,SI1,59.8,60.0,6.47,6.55,3.89,4821
87869,0.42,Premium,D,VVS2,61.6,59.0,4.85,4.82,2.98,1187
13366,1.51,Very Good,H,VS2,63.1,58.0,7.24,7.3,4.58,9173
180771,0.71,Very Good,I,VS2,62.5,59.0,5.65,5.69,3.54,2268
4009,0.42,Very Good,E,SI1,62.7,56.0,4.78,4.81,2.99,755
117503,1.54,Premium,G,SI1,60.9,58.0,7.4,7.44,4.51,11163
117642,0.41,Good,D,SI2,63.3,58.0,4.66,4.72,2.97,638
94886,1.54,Premium,I,SI2,60.9,57.0,7.41,7.45,4.53,8780
109513,1.1,Ideal,E,SI1,61.7,55.0,6.66,6.62,4.1,5544
142858,0.39,Ideal,E,VVS2,60.9,57.0,4.74,4.7,2.87,1268
132139,0.34,Ideal,G,VS1,61.1,56.0,4.52,4.55,2.77,1004
160879,0.7,Good,E,SI1,64.3,55.0,5.62,5.55,3.58,2479
32236,1.03,Ideal,G,VS2,61.6,56.0,6.51,6.48,4.01,7643
24768,0.51,Very Good,E,SI1,62.4,58.0,5.08,5.11,3.19,1390
141244,0.35,Very Good,H,VVS2,62.1,56.0,4.47,4.5,2.78,706
68144,1.05,Premium,G,VS1,62.2,58.0,6.56,6.49,4.06,7028
188770,0.3,Ideal,F,SI1,61.0,56.0,4.33,4.35,2.65,586
76164,0.41,Premium,D,SI2,62.1,60.0,4.75,4.72,2.94,876
42184,0.91,Very Good,F,VS2,62.9,58.0,6.12,6.17,3.86,4606
117281,0.71,Very Good,D,SI1,62.7,57.0,5.68,5.71,3.57,2921
54430,0.55,Ideal,G,SI2,62.0,55.0,5.29,5.26,3.26,1139
184580,0.58,Ideal,G,SI1,61.6,57.0,5.37,5.33,3.3,1354
27610,0.24,Very Good,G,VVS1,60.7,58.0,4.02,4.08,2.45,559
105344,0.31,Premium,H,VVS2,61.6,60.0,4.35,4.33,2.67,625
178253,0.3,Ideal,H,IF,60.0,57.0,4.37,4.41,2.64,814
47119,1.7,Ideal,H,VS2,61.8,56.0,7.64,7.61,4.72,10333
43584,1.5,Ideal,J,SI2,61.9,58.0,7.31,7.35,4.54,6473
106863,2.03,Ideal,I,SI1,61.8,56.0,8.16,8.07,5.02,17448
63772,1.52,Very Good,G,SI2,63.1,56.0,7.32,7.28,4.62,9069
189454,0.33,Ideal,G,IF,62.0,54.0,4.43,4.46,2.76,984
167063,0.32,Ideal,G,VVS1,61.6,56.0,4.4,4.44,2.72,878
140623,0.36,Ideal,D,VS2,62.1,54.0,4.56,4.58,2.84,1094
11686,0.7,Ideal,E,VS1,60.2,57.0,5.75,5.79,3.47,3463
168365,0.45,Ideal,E,VVS2,61.5,55.0,4.96,4.92,3.03,1316
98092,0.32,Ideal,I,VS2,62.5,57.0,4.35,4.38,2.73,457
53259,0.29,Very Good,F,VVS2,59.9,59.0,4.33,4.35,2.6,633
8904,0.6,Ideal,G,VS2,61.9,55.0,5.41,5.43,3.35,1667
134375,1.2,Premium,G,SI1,60.9,58.0,6.8,6.8,4.14,6762
129529,1.0,Premium,E,SI1,61.8,60.0,6.43,6.48,3.98,4798
135031,1.71,Ideal,H,VS2,61.7,57.0,7.72,7.65,4.72,12872
29483,1.06,Very Good,J,SI1,61.0,58.0,6.57,6.63,4.02,4246
108405,0.72,Premium,G,SI1,61.4,59.0,5.82,5.78,3.55,2375
2101,0.56,Ideal,E,VVS2,61.1,56.0,5.35,5.32,3.26,2507
129725,1.0,Very Good,F,SI1,60.4,59.0,6.39,6.48,3.88,4961
35984,0.76,Premium,F,SI1,60.1,60.0,5.91,5.85,3.54,2607
117829,1.0,Very Good,G,SI1,63.2,58.0,6.39,6.33,4.02,4801
142882,0.52,Ideal,D,SI1,60.7,56.0,5.21,5.25,3.17,1636
162807,1.09,Ideal,E,SI2,61.8,56.0,6.63,6.64,4.1,4984
92193,1.27,Premium,G,VS2,61.8,60.0,6.93,6.9,4.27,8348
186803,0.35,Ideal,F,VS2,62.7,55.0,4.53,4.49,2.83,1267
116360,0.76,Ideal,E,VS2,61.8,55.0,5.82,5.84,3.62,2923
50826,1.5,Good,E,SI2,63.9,57.0,7.24,7.21,4.62,7143
75179,0.31,Good,G,VS2,63.8,56.0,4.29,4.33,2.76,698
179943,0.3,Ideal,G,VVS1,62.1,57.0,4.3,4.32,2.68,1013
66719,0.96,Ideal,F,SI2,61.8,54.0,6.37,6.4,3.94,3377
4488,1.13,Ideal,G,VS2,62.2,58.0,6.64,6.68,4.14,6389
123165,0.44,Premium,I,VS1,61.2,59.0,4.86,4.9,2.99,885
17724,1.51,Ideal,I,SI1,62.2,57.0,7.27,7.3,4.54,8442
128424,0.33,Ideal,I,VS2,62.1,57.0,4.44,4.47,2.77,558
105280,0.3,Ideal,D,SI1,62.4,54.0,4.28,4.3,2.68,552
81469,0.51,Ideal,F,VS2,61.6,57.0,5.16,5.13,3.17,1402
184277,0.31,Ideal,G,VVS2,61.5,56.0,4.34,4.36,2.67,707
169144,1.02,Ideal,E,SI1,62.6,56.0,6.44,6.42,4.03,5311
109183,0.9,Good,D,SI1,63.9,59.0,6.08,6.12,3.89,4199
152300,0.57,Ideal,G,VS2,62.0,55.0,5.35,5.38,3.33,1754
97991,0.71,Good,E,SI1,63.7,56.0,5.65,5.69,3.61,2650
131951,1.5,Very Good,F,SI1,62.5,57.0,7.26,7.3,4.54,11400
85951,2.16,Very Good,H,SI2,62.7,60.0,8.21,8.25,5.16,14299
96268,1.02,Premium,F,SI2,62.9,58.0,6.43,6.39,4.03,4459
80440,0.3,Good,D,SI1,63.4,56.0,4.29,4.31,2.72,552
75085,1.02,Ideal,F,VS2,62.2,57.0,6.39,6.42,3.99,6830
190971,0.31,Ideal,G,SI2,62.5,55.0,4.34,4.37,2.72,574
40816,1.61,Ideal,F,SI1,61.4,57.0,7.55,7.51,4.62,11713
83855,0.31,Ideal,E,VS2,62.1,54.0,4.35,4.38,2.71,680
128966,0.35,Premium,D,SI1,60.9,58.0,4.55,4.59,2.78,687
56957,1.13,Premium,G,VS1,62.2,59.0,6.68,6.63,4.14,8060
144524,1.5,Good,I,VS2,60.9,61.0,7.31,7.27,4.45,9139
126067,0.23,Very Good,F,VS1,61.3,59.0,3.94,3.99,2.43,404
120353,1.01,Ideal,J,VS1,60.0,56.0,6.61,6.55,3.94,4939
173415,1.7,Premium,I,VS1,61.6,58.0,7.58,7.62,4.68,12937
131654,0.25,Ideal,G,SI1,61.6,56.0,4.04,4.07,2.5,455
67510,1.1,Ideal,H,SI2,61.9,57.0,6.63,6.58,4.09,4452
69654,0.9,Ideal,H,SI1,60.7,55.0,6.25,6.23,3.79,3679
126887,0.32,Ideal,D,VS2,61.7,57.0,4.37,4.41,2.71,758
11158,0.3,Premium,G,VVS1,60.3,60.0,4.34,4.37,2.63,764
130709,1.25,Premium,J,VS1,62.0,59.0,6.9,6.84,4.26,6028
5473,0.51,Ideal,F,VVS2,61.2,55.0,5.16,5.19,3.17,2215
123907,1.02,Very Good,G,VS1,59.9,61.0,6.55,6.51,3.92,6095
4526,0.32,Premium,H,VVS1,63.0,59.0,4.37,4.35,2.74,818
46407,0.75,Good,H,SI1,63.3,57.0,5.78,5.65,3.62,2384
77468,1.01,Good,I,VS2,64.6,55.0,6.18,6.27,4.04,4685
155129,0.76,Ideal,D,VS2,61.9,55.0,5.83,5.85,3.63,3481
97965,1.03,Very Good,F,VS1,63.3,57.0,6.38,6.42,4.05,7056
81250,0.71,Ideal,D,SI1,61.1,56.0,5.74,5.77,3.52,3451
125633,2.1,Ideal,H,SI1,61.6,57.0,8.3,8.24,5.09,18062
123211,0.53,Ideal,E,VS1,61.8,55.0,5.21,5.23,3.23,1919
23960,1.2,Ideal,G,SI1,60.9,57.0,6.9,6.88,4.19,5710
70325,0.31,Ideal,H,VS2,62.1,55.0,4.36,4.4,2.72,628
103352,0.9,Premium,F,SI2,61.2,58.0,6.2,6.14,3.77,3604
143566,1.54,Ideal,G,SI1,61.9,55.0,7.44,7.38,4.59,11480
60083,0.31,Very Good,H,VS1,62.3,55.0,4.37,4.4,2.73,544
7886,1.11,Ideal,H,SI2,61.5,57.0,6.65,6.72,4.12,4771
108628,0.23,Very Good,E,VVS1,62.2,59.0,3.95,4.01,2.48,530
74651,2.01,Ideal,I,SI1,60.3,60.0,8.09,8.22,4.9,13006
50323,0.5,Very Good,H,VVS1,62.9,59.0,5.05,5.08,3.19,1715
20687,0.32,Ideal,D,VS2,62.3,54.0,4.4,4.42,2.75,736
38449,0.9,Very Good,F,SI1,62.8,57.0,6.12,6.16,3.86,4372
187603,0.39,Premium,E,SI2,60.1,60.0,4.82,4.78,2.88,919
14860,0.7,Ideal,E,VVS1,61.8,54.0,5.72,5.74,3.54,4382
92608,0.41,Ideal,D,VVS2,59.9,57.0,4.88,4.91,2.94,1356
171289,0.32,Premium,H,VS1,60.1,59.0,4.46,4.41,2.67,765
97203,1.02,Ideal,E,SI1,61.9,57.0,6.52,6.48,4.03,5747
15476,0.32,Premium,E,IF,61.7,61.0,4.36,4.41,2.71,957
99157,0.7,Ideal,E,VS1,61.8,57.0,5.67,5.7,3.51,2839
17414,0.58,Ideal,F,VS2,62.6,55.0,5.37,5.36,3.37,1595
27330,0.71,Ideal,E,VS1,61.9,55.0,5.72,5.7,3.54,3573
187024,0.5,Ideal,F,VS2,61.6,57.0,5.1,5.13,3.15,1546
163566,0.9,Good,D,SI1,63.6,56.0,6.11,6.07,3.88,4054
36274,0.9,Good,F,SI1,63.5,56.0,6.14,6.09,3.89,5112
118701,2.32,Ideal,J,VS2,61.4,55.0,8.5,8.56,5.25,15919
111031,0.3,Premium,G,VVS1,61.2,59.0,4.33,4.37,2.66,789
151766,1.08,Premium,F,VS1,60.6,58.0,6.7,6.64,4.05,8624
51372,0.31,Ideal,D,SI1,61.3,55.0,4.37,4.4,2.69,571
70362,0.35,Ideal,F,VS2,61.0,55.0,4.56,4.54,2.77,706
139582,1.5,Premium,G,SI2,60.2,58.0,7.37,7.32,4.44,8270
75535,1.11,Ideal,G,VS2,62.3,55.0,6.66,6.59,4.12,7483
66897,1.19,Ideal,F,VVS1,61.5,55.0,6.87,6.82,4.21,14915
36157,0.91,Very Good,E,SI1,61.9,59.0,6.19,6.22,3.84,4128
83057,0.51,Ideal,D,VS2,61.1,57.0,5.16,5.21,3.17,1781
97409,0.9,Ideal,D,SI1,67.6,57.0,5.95,5.98,4.0,3170
166731,0.29,Very Good,F,VVS1,62.3,59.0,4.26,4.28,2.66,642
154028,0.7,Very Good,G,VVS2,59.6,60.0,5.8,5.83,3.45,2834
148949,1.07,Ideal,H,SI2,61.5,56.0,6.58,6.61,4.06,4082
56922,0.51,Ideal,E,SI1,61.9,55.0,5.15,5.11,3.18,1656
49319,0.3,Ideal,E,VS2,62.2,56.0,4.31,4.32,2.68,844
46444,0.33,Ideal,E,VVS2,60.1,57.0,4.55,4.52,2.73,1052
66639,0.5,Premium,I,VVS1,59.7,60.0,5.16,5.14,3.09,1579
81457,2.02,Fair,J,I1,62.6,62.0,7.94,7.76,4.93,8800
125328,0.35,Premium,I,VS1,61.7,58.0,4.5,4.53,2.79,513
191493,0.42,Ideal,I,VVS2,61.1,57.0,4.8,4.84,2.95,1024
79592,0.57,Ideal,F,VS1,61.1,56.0,5.35,5.32,3.27,2017
163046,1.0,Very Good,D,SI2,63.6,59.0,6.32,6.29,4.02,4562
71372,1.5,Ideal,E,SI1,62.2,55.0,7.38,7.31,4.57,12764
38819,1.53,Premium,I,SI2,60.4,58.0,7.53,7.44,4.53,8107
20682,1.08,Ideal,H,VS2,62.0,55.0,6.58,6.52,4.07,6335
58358,0.41,Ideal,D,SI1,62.8,57.0,4.71,4.7,2.95,791
87818,0.92,Ideal,I,VS2,62.5,56.0,6.19,6.24,3.89,3715
188381,1.0,Very Good,G,SI1,61.7,56.0,6.36,6.39,3.93,5174
124894,0.31,Premium,G,VVS1,61.7,58.0,4.38,4.32,2.68,814
70029,0.71,Premium,D,VS2,60.7,59.0,5.75,5.67,3.47,2913
163482,0.31,Very Good,E,VS2,63.0,59.0,4.29,4.31,2.71,680
119936,0.42,Ideal,F,VVS2,61.1,56.0,4.83,4.86,2.96,1073
12821,2.19,Ideal,H,SI2,62.6,55.0,8.25,8.23,5.13,11226
7455,0.51,Ideal,E,VS2,62.0,55.0,5.09,5.13,3.17,1561
184153,1.0,Premium,H,SI2,62.4,60.0,6.4,6.36,3.98,3732
149723,0.51,Premium,H,VS2,61.9,58.0,5.09,5.12,3.16,1128
42978,0.51,Ideal,F,VVS1,61.1,55.0,5.17,5.25,3.18,2351
31863,0.42,Ideal,D,SI1,62.2,54.0,4.78,4.79,2.98,1035
25929,0.74,Very Good,G,VVS2,62.8,56.0,5.75,5.79,3.62,3267
44538,0.9,Ideal,H,SI1,61.6,55.0,6.21,6.26,3.84,3250
7935,0.71,Very Good,F,SI1,61.3,57.0,5.71,5.74,3.51,2333
70400,0.57,Ideal,G,VS1,60.8,57.0,5.42,5.34,3.27,1944
2880,0.33,Ideal,G,VS2,62.1,55.0,4.45,4.48,2.77,579
107772,1.03,Ideal,D,SI1,62.2,55.0,6.46,6.49,4.03,5805
192842,1.01,Good,F,VS1,63.7,54.0,6.37,6.32,4.04,4844
117451,0.91,Premium,I,SI2,62.7,58.0,6.19,6.14,3.87,2701
43605,1.63,Ideal,G,VS1,61.9,56.0,7.54,7.58,4.67,17176
33413,1.7,Premium,G,VS2,62.7,58.0,7.58,7.56,4.74,14430
186221,1.11,Ideal,H,VS2,61.8,58.0,6.63,6.65,4.11,6132
439,0.71,Ideal,E,VS2,61.3,57.0,5.74,5.77,3.53,2964
40153,1.27,Good,I,SI2,60.6,61.0,6.97,6.93,4.22,5519
76912,0.41,Ideal,E,VS2,62.0,55.0,4.8,4.82,2.98,1008
25789,0.3,Ideal,G,VVS2,61.8,56.0,4.34,4.31,2.67,878
141675,0.56,Ideal,D,SI2,60.5,56.0,5.32,5.36,3.23,978
8780,1.01,Very Good,E,SI2,62.8,55.0,6.36,6.44,4.0,4853
111972,0.3,Premium,F,VVS1,61.9,59.0,4.3,4.28,2.66,878
156351,1.04,Premium,G,VS2,62.0,56.0,6.5,6.54,4.04,6248
64637,0.52,Ideal,G,VS1,61.5,55.0,5.18,5.23,3.2,1695
20254,0.24,Very Good,D,VS2,63.3,58.0,3.96,3.99,2.51,419
169044,2.02,Premium,I,SI2,62.4,59.0,8.07,8.04,5.03,13110
159117,1.13,Premium,G,SI1,60.7,59.0,6.78,6.72,4.09,5593
139357,1.1,Ideal,G,VS2,61.5,57.0,6.61,6.63,4.08,7445
70079,0.41,Ideal,E,VS2,61.4,56.0,4.83,4.8,2.95,1003
75138,1.01,Premium,G,VS2,61.0,59.0,6.47,6.43,3.94,5600
13551,1.05,Premium,D,VS1,61.4,58.0,6.53,6.55,4.02,9332
157742,0.53,Ideal,F,SI1,61.2,57.0,5.28,5.22,3.21,1220
7223,0.43,Ideal,E,VS2,62.0,57.0,4.86,4.83,3.0,1048
103401,0.3,Ideal,D,VS2,61.0,56.0,4.34,4.36,2.65,670
33847,0.86,Ideal,I,VS1,62.2,56.0,6.07,6.15,3.78,3185
97973,1.0,Premium,F,SI1,60.5,59.0,6.46,6.43,3.9,5154
114218,1.28,Ideal,G,VS2,62.0,54.0,6.98,7.02,4.34,9370
27111,0.33,Ideal,G,VS1,61.8,54.0,4.5,4.47,2.77,854
185058,0.4,Premium,G,VS1,61.6,59.0,4.68,4.73,2.9,891
8657,0.42,Ideal,G,VS2,61.2,57.0,4.82,4.86,2.95,783
50068,0.73,Premium,G,VVS2,60.0,60.0,5.84,5.88,3.51,2824
1303,1.62,Premium,G,SI1,60.6,59.0,7.62,7.58,4.62,11263
182113,0.83,Premium,H,SI2,60.7,59.0,6.03,6.05,3.67,2376
32902,1.01,Ideal,I,SI2,62.1,56.0,6.39,6.41,3.98,4078
128997,0.91,Premium,G,SI1,62.4,59.0,6.18,6.14,3.85,3861
28517,1.13,Good,H,VS1,60.5,64.0,6.71,6.68,4.04,6928
42784,0.9,Ideal,G,SI2,62.2,57.0,6.18,6.24,3.85,3599
129958,1.1,Very Good,F,VS1,61.9,59.0,6.58,6.63,4.09,7094
55744,2.08,Premium,H,SI1,62.0,59.0,8.13,8.17,5.05,17323
121822,0.38,Very Good,D,VS2,59.5,61.0,4.69,4.75,2.81,871
176453,0.52,Ideal,H,VVS2,61.6,56.0,5.15,5.18,3.18,1827
36637,1.01,Ideal,H,SI2,61.5,57.0,6.43,6.47,3.96,3931
147306,0.71,Ideal,H,VS1,61.6,58.0,5.73,5.77,3.54,2756
72109,0.41,Ideal,F,VS1,61.9,55.0,4.8,4.84,2.98,1124
108781,1.03,Very Good,F,SI1,63.2,58.0,6.32,6.43,4.03,5045
164537,0.44,Premium,H,IF,62.4,58.0,4.79,4.82,3.0,1240
107590,0.32,Ideal,F,VVS1,62.5,56.0,4.39,4.36,2.73,824
39033,0.29,Very Good,D,VVS2,62.6,57.0,4.2,4.24,2.64,664
184680,0.33,Ideal,G,IF,62.1,53.0,4.46,4.43,2.76,1052
83243,0.7,Very Good,E,VS2,58.7,60.0,5.83,5.89,3.42,2938
106160,1.01,Good,H,VS2,64.1,59.0,6.27,6.32,4.03,5842
51061,0.34,Ideal,F,SI1,62.2,54.0,4.51,4.49,2.8,596
66823,0.51,Very Good,D,SI2,61.1,60.0,5.13,5.15,3.14,1243
47217,0.41,Ideal,E,SI1,62.8,54.0,4.73,4.69,2.96,969
134302,1.7,Very Good,E,SI1,63.4,57.0,7.53,7.57,4.79,13027
171593,0.95,Very Good,F,SI1,63.2,58.0,6.2,6.24,3.92,3614
1569,1.51,Premium,J,VVS1,60.4,59.0,7.4,7.36,4.47,11113
22504,0.29,Ideal,F,VVS2,62.5,55.0,4.22,4.26,2.66,715
182663,0.41,Very Good,I,VVS1,63.3,59.0,4.71,4.68,2.98,1117
427,0.7,Premium,G,VS2,62.1,59.0,5.71,5.67,3.53,2453
174926,0.9,Very Good,H,SI1,62.7,59.0,6.09,6.14,3.84,2967
112541,0.51,Very Good,D,SI1,62.8,57.0,5.09,5.12,3.2,1399
193189,1.01,Premium,F,SI1,62.6,61.0,6.37,6.29,3.96,4540
134074,0.81,Premium,D,VS1,61.0,60.0,5.96,5.99,3.65,3968
178663,0.52,Ideal,G,SI1,61.8,55.0,5.16,5.19,3.2,1249
180387,0.41,Premium,F,VVS1,60.8,58.0,4.78,4.8,2.91,1176
62359,0.71,Premium,E,VS2,62.3,58.0,5.74,5.72,3.57,2822
122777,0.9,Good,H,SI1,57.5,60.0,6.32,6.27,3.63,2474
145929,1.17,Very Good,D,SI1,61.8,58.0,6.73,6.78,4.17,6905
35641,0.71,Very Good,G,VS2,60.6,58.0,5.77,5.83,3.52,2719
137089,0.41,Premium,E,VS1,60.2,59.0,4.83,4.8,2.9,921
97797,1.02,Ideal,F,SI1,61.8,57.0,6.45,6.49,3.99,5164
56308,1.01,Good,D,SI1,63.6,58.0,6.34,6.42,4.06,5699
171952,0.81,Very Good,D,SI1,61.0,60.0,5.94,6.0,3.65,3732
21504,1.6,Premium,H,SI1,61.8,60.0,7.54,7.5,4.65,10365
107467,1.0,Premium,E,VS2,60.5,61.0,6.44,6.4,3.89,5821
23852,1.51,Very Good,I,SI1,60.4,60.0,7.27,7.37,4.42,8780
141172,1.01,Very Good,F,SI1,62.8,59.0,6.28,6.38,3.98,5087
63577,0.9,Very Good,I,SI2,62.8,56.0,6.15,6.18,3.87,2936
54246,0.54,Ideal,D,VVS2,61.7,55.0,5.26,5.23,3.23,2450
5753,0.39,Ideal,F,SI1,60.7,56.0,4.75,4.78,2.89,871
40314,2.03,Ideal,I,SI2,62.1,57.0,8.06,7.99,4.99,13109
167635,0.33,Premium,G,IF,61.9,59.0,4.42,4.46,2.75,979
453,0.31,Premium,D,VVS2,60.1,59.0,4.36,4.41,2.64,777
149492,0.52,Ideal,G,VVS2,60.6,57.0,5.2,5.24,3.16,1897
81998,1.02,Ideal,G,IF,62.3,53.0,6.45,6.43,4.01,9921
104479,0.32,Ideal,G,VVS1,61.7,55.0,4.4,4.42,2.72,954
62990,1.0,Very Good,G,VS1,59.5,62.0,6.54,6.48,3.88,6324
145860,0.41,Premium,E,SI1,62.4,59.0,4.74,4.78,2.97,755
127000,0.54,Ideal,D,VS1,61.2,56.0,5.23,5.29,3.22,1939
185392,1.04,Ideal,I,SI2,61.6,57.0,6.54,6.51,4.02,3603
30636,0.57,Ideal,F,VS1,61.9,56.0,5.35,5.32,3.31,1830
7616,1.0,Premium,D,SI1,61.2,58.0,6.44,6.42,3.94,6093
